smiles
O=C(C1=NC2=C(S1)C=CC=C2)C1=CC=CC=C1
OC(C1=NC2=C(O1)C=CC(Cl)=C2)C1=CC=CC=C1
OC(C(=O)OC(C1=NC2=CC=CC=C2S1)C1=CC=CC=C1)C1=CC=CC=C1
O=C(C1=NC2=C(O1)C=CC=C2)C1=CC=CC=C1
OC1=CC=CC=C1CC1=NC2=CC=CC=C2O1
OC1=CC=CC=C1CC1=NC2=CC=CC=C2S1
CSC1=NN=C(S1)C1=CC=C(Cl)C=C1Cl
CSC1=NN=C(S1)C1=CC=NC=C1
CSC1=NN=C(S1)C1=CC=C(Cl)C(Cl)=C1
CSC(=S)NNC(=O)C1=C(Cl)C=C(Cl)C=C1
CSC(=S)NNC(=O)C1=CC=C(C)C=C1
CSC(=S)NNC(=O)C1=CC(Cl)=C(Cl)C=C1
CS(=O)(=O)C1=NN=C(S1)C1=CC=NC=C1
CC1=CC=C(C=C1)C1=NN=C(S1)S(C)(=O)=O
CSC1=NN=C(S1)C1=CC=C(C=C1)C(F)(F)F
CSC(=S)NNC(=O)C1CCCCC1
CCCCN1C=NN=C1S
NC1=CC=C(C=C1)C(=O)OC1CCCC1
O=CNNC(=S)NCC1=CC=CC=C1
S=C1NN=CN1C1=CC=CC=C1
S=C1NN=CN1CC1=CC=CC=C1
OC1=CC=C(Cl)C=C1NC(=O)CC1=C(O)C=CC=C1
OC1=C(CC2=NC3=CC(Cl)=CC=C3O2)C=CC=C1
NC1=CC=C(C=C1)C(=O)OC1CC2CCC1C2
COC1=CC(CCC(=O)CNC2=C(C(N)=NC(N)=N2)[N+]([O-])=O)=CC(OC)=C1OC
COC1=CC(CCC2=NC3=C(N=C2)N=C(N)N=C3N)=CC(OC)=C1OC
CCOC(=O)C(\C=N\C1=CC(O)=NC(O)=N1)\C=N\C1=CC(O)=NC(O)=N1
COC(=O)NCC1=NC2=CC(C)=CC=C2N1
ClC1=NC2=CC=CC=C2N1
CC(C(O)=O)C1(O)C(O)CC2C3CCC4CC(O)CCC4(C)C3CCC12C
CC(C(O)=O)C1(O)CCCCC1
CC(C)(C(O)=O)C1(O)CCCCC1
CC(C(O)=O)[C@]1(O)CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C
CCC(C(O)=O)[C@]1(O)CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C
CCCCS(=O)(=O)NC(C)CC1=CC=CC=C1
CCOC(CN(C)C)OCC1=CC=CC=C1
CC(C(=O)NC1=CC=CC=C1)[C@]1(O)CCC2C3CCC4CC(O)CCC4(C)C3CCC12C
COC1=CC2=C(C=C1)C1CCC3(C)C(CCC3(O)C(C)C(O)=O)C1CC2
CC12CCC3C(CC=C4CC(O)CCC34C)C1CCC2(O)CC(O)=O
C[C@@H]1C2NCC(C)CC2OC11CCC2C3CC=C4CC(O)CCC4(C)C3C(=O)C2=C1C
CN(C)CC(OCC1=CC=CC=C1)OCC1=CC=CC=C1
CCOC(C1=NC2=C(N1)C=CC=C2)C1=CC=CC=C1
CN(C)C(C1=NC2=C(N1)C=CC=C2)C1=CC=CC=C1
CCCOC(C1=NC2=C(N1)C=CC=C2)C1=CC=CC=C1
COC(C1=NC2=C(N1)C=CC=C2)C1=CC=CC=C1
C(OC(CN1CCOCC1)OCC1=CC=CC=C1)C1=CC=CC=C1
CCOC(CN(C)CCN(C)C)OCC1=CC=CC=C1
COC(=O)NC1C(OC2OC(C)(C)OC12)C1COC(C)(C)O1
CN(C)C(C1=NC2=C(N1)C=CC(C)=C2)C1=CC=CC=C1
CSC(C1=NC2=C(N1)C=CC(C)=C2)C1=CC=CC=C1
CSC1=NN=C(S1)C1=CC=C(C)C=C1
COC(=O)NCC1=NC2=CC(Cl)=CC=C2N1
COC(=O)\C=C1\CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC12C
OC(=O)C1(CCCCC1)C1(O)CCCCC1
CC1=CC=C(C=C1)S(=O)(=O)NCCCC(N)C(O)=O
CNC(CCCNS(=O)(=O)C1=CC=C(C)C=C1)C(O)=O
CC1=CC=C(C=C1)S(=O)(=O)NCCCC(NN)C(O)=O
COC(C1=NC2=C(C=CC=C2)N1C1=CC=CC=C1)C1=CC=CC=C1
COC(C1=NC2=C(C=CC=C2)N1C)C1=CC=CC=C1
CN(C)C(C1=NC2=C(C=CC=C2)N1C)C1=CC=CC=C1
CNC(C1=NC2=C(C=CC=C2)N1C)C1=CC=CC=C1
CSC(C1=NC2=C(C=CC=C2)N1C)C1=CC=CC=C1
CNC(C1=NC2=C(N1)C=CC(C)=C2)C1=CC=CC=C1
COC(=O)NCC1=NC2=CC3=CC=CC=C3C=C2N1
COC(=O)NC1=NC2=CC=CC=C2N1C1=CC=CC=C1
CCCCCC(=O)NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1
CCCCCCC(=O)NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1
CCCCCCCC(=O)NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1
CCCCNC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1
CCCCCNC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1
CCCCCCNC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1
CCCCCCCNC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1
CCCCCCCCNC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1
CNC(C1=NC2=CC(Cl)=CC=C2N1)C1=CC=CC=C1
CN(C)C(=O)C1=CC=NC2=CC=CC=C12
CCN(CC)C(=O)C1=CC=NC2=CC=CC=C12
CC(O)(C1=NC2=CC(Cl)=CC=C2O1)C1=CC=CC=C1
[O-][N+](=O)C1=CC=CC(=C1)N1CCNC1=O
CCCC1OC(OCC1CC)C1=CC=C(OC)C=C1
CCC(CC)(CC1CO1)OCC1=CC=CC=C1
NC(C1=NC2=CC=CC=C2N1C1=CC=CC=C1)C1=CC=CC=C1
CNC(C1=NC2=CC=CC=C2N1C1=CC=CC=C1)C1=CC=CC=C1
COC(=O)NC1=NC2=CC=CC=C2S1
[O-][N+](=O)C1=CC=C(S1)\C=N\NC(=O)CCCCCCCCC=C
[O-][N+](=O)C1=CC=C(S1)\C=N\NC(=O)CC1=CN=CC=C1
[O-][N+](=O)C1=CC=C(S1)\C=N\NC(=O)CCCC1CCCCC1
CN1N=CN(\N=C\C2=CC=C(S2)[N+]([O-])=O)C1=O
CN1N=CN(\N=C\C2=CC=C(O2)[N+]([O-])=O)C1=O
[O-][N+](=O)C1=CC=C(S1)\C=N\N1C=NNC1=O
CC(=O)N\N=C\C1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O
[O-][N+](=O)C1=CC=C(\C=N/NC(=O)C2=CC=NC=C2)C(=C1)[N+]([O-])=O
COC(=O)C(=C\C1=CC=C(Cl)C=C1)\C1=CC=NC=C1
COC(=O)C1=CC2=CC=C(Cl)C=C2C2=C1C=CN=C2
OCC1=CC2=CC=C(Cl)C=C2C2=C1C=CN=C2
CCCCN(CCCC)CC(O)C1=CC2=C(Cl)C=C(Cl)C=C2C2=C1C=CN=C2
COC(=O)C(=C\C1=CC(Cl)=CC(Cl)=C1)\C1=CC=NC=C1
COC(=O)C1=CC2=C(Cl)C=C(Cl)C=C2C2=CN=CC=C12
COC(=O)C1=CC2=CC=CN=C2C2=C1C=CC(=C2)C(F)(F)F
COC(=O)C1=CC2=CN=CC=C2C2=C1C=CC(=C2)C(F)(F)F
CC1=CC(C)=C(C#N)C(=O)N1
CSC1=NN=C(S)S1
N#CN1CCCCC1
CC1=CC=C(SC2=NC=C(S2)[N+]([O-])=O)C=C1
NC1=C(C2=C(C=CC=C2)C=C1C(O)=O)[N+]([O-])=O
NC1=CC2=C(C=CC=C2)C=C1C(O)=O
O=CC1=CC2=C(C=CC=C2)C2=C1C=NC=C2
CC1=C(C=C(NC(=O)CCC(=O)N2CCCC2)C=C1)C1=CC=CC=C1
ClC1=CC=C(C=C1)C(=O)\C=C\C=C(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1
CC1=CC=C(\C=C(\C(O)=O)C2=CC=C(C)C=C2)C=C1
COC1=CC2=CC=CC=C2C=C1C(N)=O
CCCCC(=O)N\N=C\C1=CC=CS1
FC(F)(F)C1=CC=C2C(C=O)=CC3=C(N=CC=C3)C2=C1
FC(F)(F)C1=CC=C2C(C=O)=CC3=C(C=CN=C3)C2=C1
CCCCN(CCCC)CC(O)C1=C2C=CC(Br)=CC2=C2C=C(Br)C=CC2=C1
OC1=NC=CC=N1
CCCCN(CCCC)CC(O)C1=CC2=CC=CN=C2C2=C1C=CC(=C2)C(F)(F)F
CCCCCCCN(CCCCCCC)CC(O)C1=CC2=C(C=CN=C2)C2=C1C=CC(=C2)C(F)(F)F
CCCCN(CCCC)CC(O)C1=CC2=C(C=CN=C2)C2=C1C=CC(=C2)C(F)(F)F
CCCCC(=O)N\N=C\C1=CC(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O
C1CN(CCN1C1=CC=CC=C1)C1=CC=CC=C1
COC1=CC=C(C=C1)N1CCNCC1
ClC1=CC=C(C=C1)N1CCNCC1
COC(=O)C1=CC(=CC(N)=C1)C1=CC=C(Cl)C=C1
CCN(CC)C(=O)N1CCN(CC1)C1=CC=C(OC)C=C1
CCN(CC)C(=O)N1CCN(CC1)C1=CC=CC=C1
C1CN(CCN1)C1=CC=CC=C1
CC1=CC=C(C=C1)C1=NNC(=O)S1
CCCCCCCCCCCCC\C=C/[C@H]1OC(O)[C@H](O)[C@@H]1NC(=O)OCC
[O-][N+](=O)C1=CC=C(NC(=O)NCCCl)C=C1
ClCCNC(=O)NC1=CC=CC=C1
CCN(CC)C(=O)N1CCN(CC1)C1=CC=CC=C1Cl
CCOC(=O)N1CCN(CC1)C1=CC=C(Cl)C=C1
CC(=O)N1C=CN=C1\C=C\C1=CC=C(O1)[N+]([O-])=O
CC1=NN=C(S1)N1CCN(C1=O)[N+]([O-])=O
[O-][N+](=O)N1CCN(C1=O)C1=CC=CC=N1
CN1C=NN=C1\C=C\C1=CC=C(O1)[N+]([O-])=O
CC(=O)N1C=CN=C1\C=C\C1=CC=C(S1)[N+]([O-])=O
[O-][N+](=O)C1=CC=C(S1)\C=C\C1=NC=CN1
[O-][N+](=O)C1=CC=C(S1)\C=C\C1=NC=CC=C1
CCN(CC)C(=O)N1CC2CCC1CN2C
O=C(NC1=NC2=CC=CN=C2N1)OCC1=CC=CC=C1
COC(=O)NC1=NC2=CC(Br)=CN=C2N1
COC(=O)NC1=NC2=CC(Cl)=CN=C2N1
CCOC(=O)NC1=NC2=CC(Cl)=CN=C2N1
O=C(NC1=CC=CN=C1NC(=O)C1=CSC=N1)C1=CSC=N1
NC1=NN=C(S1)\C=C\C1=CC=C(O1)[N+]([O-])=O
[O-][N+](=O)C1=CC=C(O1)C(=O)NC1=NN=CS1
[O-][N+](=O)C1=CC=C(O1)\C=C\C1=NC=CC=N1
CS\C(N)=N\C(=O)NC1=CC=CC=C1
CS\C(N)=N\C(=S)NC1=CC=CC=C1
CCN(CC)C(=O)N1CC2CCC(C1)N2C
O=C(N1CCN(CC1)C1=CC=CC=C1)C1=CC=CC=C1
C(N1CCN(CC1)C1=CC=CC=C1)C1=CC=CC=C1
CN1CCN(CC1)C1=CC=CC=C1
CCCN1CCN(CC1)C1=CC=CC=C1
OCCN1CCN(CC1)C1=CC=CC=C1
CC(=O)NC1=CC=C(C(NC(C)=O)=N1)[N+]([O-])=O
[O-][N+](=O)C1=CC=C(O1)C(=O)NC1=NNC=N1
[O-][N+](=O)C1=CC=C(O1)\C=C\C1=NC=CS1
COC(=O)NC1=NC2=C(N1)[N+](C)=CC=C2
COC(=O)N\C(SC)=N\C(=O)OC
[O-][N+](=O)C1=CC=C(NC(=O)NCCCl)N=C1
CC12CC(=O)C3C(CCC4=CC(=O)CCC34C)C1CCC21OCOC11COCO1
CC12CC(O)C3(Br)C(CCC4=CC(=O)C=CC34C)C1CCC21OCOC11COCO1
CC12CC=C3C(CCC4=CC(=O)C=CC34C)C1CCC21OCOC11COCO1
CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C1CCC21OCOC11COCO1
CC12C[C@@H](O)C3C(CCC4=CC(=O)C=CC34C)C1CC[C@]2(O)C(=O)CO
CC12CC(O)[C@@]3(F)C(CCC4=CC(=O)C=CC34C)C1CCC21OC(C)(C)OCC1=O
CC12CC(Cl)[C@@]3(Cl)C(CCC4=CC(=O)C=CC34C)C1CCC21OC(C)(C)OCC1=O
CC12C[C@@H](O)C3C(CCC4=CC(=O)C=CC34C)C1CCC21OC(C)(C)OCC1=O
CC12CC3OC33C(CCC4=CC(=O)C=CC34C)C1CC[C@]2(O)C(=O)CO
C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
CCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(C)=O
CCCCCCCCCCCCCCC\C=C/C1OC(O)C(O)C1NC(C)=O
CC1(C)OCC(O1)C(NCC1=CC=CC=C1)C#N
CC1(C)OCC(O1)C(O)C(O)C1COC(C)(C)O1
COC1OC2COC(OC2C(O)C1N=[N+]=[N-])C1=CC=CC=C1
CO[C@H]1O[C@@H]2COC(O[C@H]2[C@@H](O)[C@@H]1N)C1=CC=CC=C1
COC1OC2COC(OC2C(OC(=O)OC)C1NC(=O)OC)C1=CC=CC=C1
CC(O)C(NC(=O)C1=CC=CC=C1)C(O)=O
NC(C=O)C(O)CO
COC1OC2COC(OC2C(O)C1NC(C)=O)C1=CC=CC=C1
CCCCNCCC(O)C1=CC2=C(C=C(C=C2)C(F)(F)F)C2=CC(=CC=C12)C(F)(F)F
CCCCCC(C)NCCC(O)C1=CC2=C(C=C(C=C2)C(F)(F)F)C2=CC(=CC=C12)C(F)(F)F
COC(=O)C(NC(=O)C1=CC=CC=C1)C(C)O
CCOC(=O)CNC(=O)C(OC(C)=O)C(OC(C)=O)C(COC(C)=O)OC(C)=O
CC(=O)OC1C(OC2OC(C)(C)OC12)C(N=[N+]=[N-])C(=O)CC1=CC=CC=C1
CC(=O)NCC(NC(C)=O)C1OC2OC(C)(C)OC2C1OC(C)=O
CC(=O)NCC(C1COC(C)(C)O1)N(CC1=CC=CC=C1)C(C)=O
OCC1(OC2OC(CBr)C(O)C(O)C2O)OC(CBr)C(O)C1O
CC1=CC=C(C=C1)S(=O)(=O)OC1CC11OC2OC(C)(C)OC2C1O
CC(=O)NCC(NC(C)=O)C(COC(C)=O)OC(C)=O
CC(=O)NCC(NC(C)=O)C(O)CO
NC1=CC=C(\N=N\C2=CC=CC=C2)C(N)=N1
FC1=CC=C(C=C1)N1CCNCC1
CN(C)C1=CC=C(C=C1)N1C(=O)CN(CC2=CC=CC=C2)CC1=O
CN1C2CCC1CN(CC1=CC=CC=C1)C2
CN1C2CCC1C(=O)N(CC1=CC=CC=C1)C2=O
CCOC(=O)N[C@@H]1CC[C@H]1NC(=O)OCC
CC1=CC=C(C=C1)N1CCNCC1
CN1C2CCC1CN(C2)C(=O)C1CCCCC1
CC1=CC(=CC=C1)N1CCNCC1
CCN(CC)C(=O)N(C)[C@@H]1CC[C@H]1N(C)C
[O-][N+](=O)C1=CC=C(O1)\C=C\C1=CC=NC=C1
[O-][N+](=O)C1=CC=C(C=C1)N1CCNCC1
ClC1=CC(=CC(Cl)=C1)N1CCNCC1
CCOC(=O)C1=NN(C(=O)C2=C(Cl)C=CC=C2)C(N)=N1
CCOC(=O)N(C)[C@@H]1CC[C@H]1NC
COC(=O)C1=CC=C(C=C1)N(C)C
NNC(=O)C1=CC(Cl)=C(Cl)C=C1
COC(=O)C1=CC2=CC=C(Cl)C=C2C2=NC=CC=C12
CCCC1N(CCC11C(=O)NC2=CC=CC=C12)S(=O)(=O)C1=CC=C(C)C=C1
CC1=CC=C(C=C1)S(=O)(=O)N\N=C\C1=CNC2=CC=CC=C12
CC1=CC=C(C=C1)S(=O)(=O)N\N=C\C1=CC=CC=C1O
CCOC(=O)C(\C#N)=C1/C(=O)NC2=CC=CC=C12
CCOC(=O)C(C#N)C1C(=O)N(C)C2=CC=CC=C12
CN1C(=O)C(=O)C2=CC=CC=C12
CCOC(=O)C(\C#N)=C1/CN(C)C2=CC=CC=C12
CC1(C)OCC(CCO)O1
ClC1=CC=CC=C1N1CCNCC1
ClC1=CC(=CC=C1)N1CCNCC1
CC1=CC2=C(C=CC=C2)C2=NC=CC=C12
CC1=CC2=C(N=CC=C2)C2=CC=CC=C12
BrCC(=O)NCC1=CC=C(CNC(=O)CBr)C=C1
[O-][N+](=O)C1=CC=CC2=C1C(CCCl)=CN2
OC(=O)COC1=CC=CC(=C1)N(CCCl)CCCl
[O-][N+](=O)C1=CC2=C(C=C1)C(CCCl)=CN2
[O-][N+](=O)C1=CC=CC(\C=N\NC(=O)C2=CC=NC=C2)=C1
[O-][N+](=O)C1=CC=C(\C=N\NC(=O)C2=CC=NC=C2)C=C1
C(C1=CNC2=C1C=CC=C2)C1=CC=CC=N1
OC(=O)C1=CC(=O)C2=CC=CC(Cl)=C2N1
OC(=O)C1=CC(=O)C2=CC(Cl)=CC=C2N1
CC1=NC(=CC2=CC=C(C=C2)C#N)C(=O)O1
CC1=N\C(=C/C2=CC(=CC=C2)C#N)C(=O)O1
OC1=C(C=C(Cl)C=C1)C(=O)NC1=CC=C(C=C1Cl)[N+]([O-])=O
C(C1=CNC2=C1C=CC=C2)C1=CC=NC=C1
CC1=CC=[N+](C[N+]2=CC=C(C)C=C2)C=C1
CC1=C[N+](C[N+]2=CC(C)=CC=C2)=CC=C1
CSCCCNS(=O)(=O)C1=CC(N)=CC=C1
CCOC(=O)C1=C(C)NC2=C(Cl)C=CC=C2C1=O
CCOC(=O)C1=CC(=O)C2=CC(C)=CC=C2N1
CCOC(=O)C1=CC(=O)C2=CC=CC(C)=C2N1
CCOC(=O)C1=CNC2=C(Cl)C=CC(C)=C2C1=O
CCCCSCCNS(=O)(=O)C1=CC(N)=CC=C1
COC1=CC=C(C=C1)S(=O)(=O)N1C(CC(=O)NC2=C(OC)C=CC=C2)C(=O)NC2=C1C=CC=C2
COC(=O)C1CN(CC2=C1C=CC=C2)S(=O)(=O)C1=CC=C(OC)C=C1
CC1CC(=O)NC2=CC=CC=C2N1S(=O)(=O)C1=CC=C(OC2=CC=CC=C2)C=C1
COC(=O)C1CN(CC2=C1C=CC=C2)S(=O)(=O)C1=CC=C(OC2=CC=CC=C2)C=C1
CC1CC(=O)NC2=CC=CC=C2N1S(=O)(=O)C1=CC=C(OC2=CC=CC=C2C)C=C1
COC1=CC=C(OC2=CC=C(C=C2)S(=O)(=O)N2C(C)CC(=O)NC3=CC=CC=C23)C=C1
COC(=O)C1CN(CC2=C1C=CC=C2)S(=O)(=O)C1=CC=C(OC2=CC=CC=C2C)C=C1
COC(=O)C1CN(CC2=C1C=CC=C2)S(=O)(=O)C1=C(C)ON=C1
COC(=O)C1CN(CC2=C1C=CC=C2)S(=O)(=O)C1=CC=C(OC2=CC=C(OC)C=C2)C=C1
COC(=O)\C=C(/O\N=C(/N)C1=CC2=CC=CC=C2C=C1)C(=O)OC
COC(=O)\C=C(\O\N=C(/N)[C@@H]1CCCN1C(=O)OCC1=CC=CC=C1)C(=O)OC
COC(=O)\C=C(\O\N=C(/N)CC1=CC2=CC=CC=C2C=C1)C(=O)OC
CCC1=CC=C(C=C1)C(\N)=N\O\C(=C\C(=O)OC)C(=O)OC
COC(=O)\C=C(\O\N=C(/N)C1=NC=CC=C1)C(=O)OC
COC(=O)\C=C(\O\N=C(/N)C1=CC2=C(OCO2)C=C1)C(=O)OC
COC(=O)\C=C(\O\N=C(/N)C1CCCCN1C(=O)OCC1=CC=CC=C1)C(=O)OC
COC(=O)\C=C(\O\N=C(/N)C1=NC=C(C)C=C1)C(=O)OC
COC(=O)\C=C(\O\N=C(/N)CC1=CC=C(C)C=C1)C(=O)OC
OC(=O)C1=C(SC2CC(=O)N(C2=O)C2=CC=C(OC(F)(F)F)C=C2)C=CC=C1
CC1=CC=C(C=C1)S(=O)(=O)NC1CCCC(C1)C(O)=O
ClC1=C(NC(=S)NC(=O)CCN2C(=O)C3=CC=CC=C3C2=O)C=CC=C1
CCOC1=CC=C(C=C1)S(=O)(=O)N1CCN(C(C)C1)S(=O)(=O)C1=CC=C(OCC)C=C1
FC(F)(F)C1=CC=CC=C1NC(=S)NC(=O)CCN1C(=O)C2=CC=CC=C2C1=O
CC(=O)NC1=CC=C(C=C1)S(=O)(=O)N1CCCCC1C(O)=O
CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC(CC1=CC=CC=C1)C(O)=O
COC1=CC=C(C=C1)S(=O)(=O)CCC(O)=O
OC(=O)C(Cc1c[nH]c2ccc(O)cc12)NC(=O)COc1ccc2c(cc(=O)oc2c1)-c1ccccc1
CCOc1ccc(cc1)S(=O)(=O)NCCN1CCN(CC1)S(=O)(=O)c1ccc(OCC)cc1
Cc1ccc(cc1)S(=O)(=O)C(CNC(=O)CCCN1C(=O)c2ccccc2C1=O)c1cccs1
